Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time
XQ2HVIEQCY,failure,technical,912360.5,-712447.74,100,,2023-09-28 16:35:03.733460,yes,2023-09-28 16:35:03
S3HIIJ0UQ7,success,,192061.09,-74929.47,00,Transaction Approved,2023-09-29 11:06:03.733477,yes,2023-09-29 11:06:03
2TSZPA6P8W,failure,business,504407.15,504407.15,400,,2023-09-28 18:48:03.733494,no,2023-09-28 18:48:03
U5CVTDMTNB,success,,380416.36,-90094.66,000,Transaction Approved,2023-09-28 23:15:03.733508,yes,2023-09-28 23:15:03
52IOGNM59G,success,,736699.88,-125304.49,0,Transaction Approved,2023-09-28 23:17:03.733524,yes,2023-09-28 23:17:03
XTW0V14KIL,success,,256795.97,-170125.87,00,Transaction Approved,2023-09-29 09:11:03.733540,yes,2023-09-29 09:11:03
CRUI0NKHUN,success,,401298.6,401298.6,0,Transaction Approved,2023-09-28 17:24:03.733556,no,2023-09-28 17:24:03
UGN51QRUNZ,failure,business,797631.25,-305011.05,600,,2023-09-28 20:09:03.733572,yes,2023-09-28 20:09:03
4UGLD57DJ7,failure,business,288922.15,-227778.89,600,,2023-09-29 03:46:03.733588,yes,2023-09-29 03:46:03
3W1RNOIG4Z,failure,business,301645.16,-80577.87,600,,2023-09-29 00:41:03.733604,yes,2023-09-29 00:41:03
GX534NA3MW,success,,913288.53,-128394.79,000,Transaction Approved,2023-09-29 00:20:03.733619,yes,2023-09-29 00:20:03
DNO9XEUOVX,success,,518001.41,-127869.74,000,Transaction Approved,2023-09-29 08:48:03.733634,yes,2023-09-29 08:48:03
OIWVBKX8WD,failure,business,119081.89,119081.89,600,,2023-09-28 16:38:03.733651,no,2023-09-28 16:38:03
UA4NWJ8GCN,success,,267967.84,267967.84,0,Transaction Approved,2023-09-28 22:05:03.733667,no,2023-09-28 22:05:03
CK1MCA3E15,success,,600914.25,-208920.55,000,Transaction Approved,2023-09-28 21:57:03.733683,yes,2023-09-28 21:57:03
ZFSM3T2RAM,failure,technical,726627.39,726627.39,200,,2023-09-29 07:49:03.733699,no,2023-09-29 07:49:03
X7UO9PTK20,failure,business,688415.18,-118948.88,500,,2023-09-29 04:37:03.733715,yes,2023-09-29 04:37:03
KT82SBO79H,failure,business,735053.72,-87044.26,600,,2023-09-29 12:18:03.733732,yes,2023-09-29 12:18:03
9BOQ0F2WIK,failure,business,397260.65,-327318.26,500,,2023-09-29 00:21:03.733751,yes,2023-09-29 00:21:03
CWLJUGGT2L,success,,797058.39,797058.39,0,Transaction Approved,2023-09-28 13:14:03.733766,no,2023-09-28 13:14:03
R5OAGL1P11,success,,758832.95,-314621.05,00,Transaction Approved,2023-09-29 00:59:03.733781,yes,2023-09-29 00:59:03
IC1DSOJA4X,success,,94013.33,94013.33,0,Transaction Approved,2023-09-29 02:48:03.733797,no,2023-09-29 02:48:03
RTGQLT40FN,failure,technical,613117.33,613117.33,100,,2023-09-28 19:46:03.733812,no,2023-09-28 19:46:03
1FKSGM6HH0,failure,technical,268289.99,268289.99,100,,2023-09-28 21:54:03.733828,no,2023-09-28 21:54:03
9XHKMAFAN4,success,,529031.81,529031.81,000,Transaction Approved,2023-09-28 21:18:03.733843,no,2023-09-28 21:18:03
T3QW323IWF,success,,453505.89,-355808.88,000,Transaction Approved,2023-09-28 21:29:03.733857,yes,2023-09-28 21:29:03
WQDEQFCXC7,success,,564636.99,564636.99,00,Transaction Approved,2023-09-29 07:58:03.733872,no,2023-09-29 07:58:03
011G55JRDE,failure,technical,766671.92,766671.92,300,,2023-09-28 14:42:03.733888,no,2023-09-28 14:42:03
9EGBZIIG4V,success,,503141.21,503141.21,00,Transaction Approved,2023-09-29 05:54:03.733902,no,2023-09-29 05:54:03
3QCUAI5OSK,success,,691009.4,691009.4,000,Transaction Approved,2023-09-28 19:01:03.733916,no,2023-09-28 19:01:03
4KOY1KR2W3,success,,179267.98,179267.98,000,Transaction Approved,2023-09-28 20:59:03.733932,no,2023-09-28 20:59:03
BEBV2ATDLH,failure,business,644158.29,644158.29,400,,2023-09-28 20:42:03.733948,no,2023-09-28 20:42:03
2BMG6XRGOJ,failure,business,628130.99,628130.99,500,,2023-09-28 17:08:03.733970,no,2023-09-28 17:08:03
TGTYSB2PLJ,failure,business,487446.26,-162432.56,400,,2023-09-29 01:40:03.733987,yes,2023-09-29 01:40:03
PQHT3C1AYS,success,,573751.77,-300933.32,000,Transaction Approved,2023-09-28 15:43:03.734004,yes,2023-09-28 15:43:03
T7SOOY0LJ0,success,,173586.75,-146477.04,00,Transaction Approved,2023-09-28 12:46:03.734019,yes,2023-09-28 12:46:03
IKYKHKSYUH,success,,833976.36,-118140.06,0,Transaction Approved,2023-09-29 11:09:03.734034,yes,2023-09-29 11:09:03
B1PJK6SANX,success,,116164.83,-25599.84,000,Transaction Approved,2023-09-29 02:30:03.734048,yes,2023-09-29 02:30:03
PMWN8HHFHO,failure,business,729749.73,-324288.09,400,,2023-09-29 09:10:03.734065,yes,2023-09-29 09:10:03
6M7VV2BS28,failure,business,608512.24,608512.24,400,,2023-09-28 22:52:03.734083,no,2023-09-28 22:52:03
SDJDX8KS8K,success,,15343.51,15343.51,00,Transaction Approved,2023-09-28 22:10:03.734098,no,2023-09-28 22:10:03
GV0IY85T3C,failure,business,714041.55,714041.55,600,,2023-09-29 07:50:03.734113,no,2023-09-29 07:50:03
WLNB9Q6917,success,,564675.44,-272382.39,000,Transaction Approved,2023-09-28 13:03:03.734128,yes,2023-09-28 13:03:03
8MTVPC77A9,success,,281800.23,-241682.93,000,Transaction Approved,2023-09-29 10:13:03.734144,yes,2023-09-29 10:13:03
SOX5NM6HRW,success,,431211.98,-100981.52,000,Transaction Approved,2023-09-28 18:05:03.734159,yes,2023-09-28 18:05:03
MBIS4EVWYJ,failure,technical,258360.21,258360.21,300,,2023-09-29 00:36:03.734175,no,2023-09-29 00:36:03
TOAIXSYQTQ,failure,business,873146.27,-654965.62,400,,2023-09-28 22:43:03.734191,yes,2023-09-28 22:43:03
CIDKFFHQT8,success,,293338.69,293338.69,0,Transaction Approved,2023-09-28 19:06:03.734207,no,2023-09-28 19:06:03
B5AJYOZ84G,success,,740614.5,-318220.96,00,Transaction Approved,2023-09-28 22:39:03.734221,yes,2023-09-28 22:39:03
73BN9XUFUL,failure,business,820537.53,820537.53,600,,2023-09-28 22:37:03.734242,no,2023-09-28 22:37:03
5YZVR4HLSP,failure,technical,74818.58,-57982.82,300,,2023-09-29 11:46:03.734257,yes,2023-09-29 11:46:03
WPYMMUJFCV,failure,business,845771.64,-638567.85,400,,2023-09-29 10:28:03.734274,yes,2023-09-29 10:28:03
827K8QNF42,failure,business,412022.47,412022.47,400,,2023-09-29 07:37:03.734291,no,2023-09-29 07:37:03
I0104W6F4Q,failure,technical,845024.25,-733904.51,300,,2023-09-28 19:49:03.734307,yes,2023-09-28 19:49:03
83IDTN7M1S,failure,technical,979343.51,979343.51,100,,2023-09-28 23:31:03.734324,no,2023-09-28 23:31:03
8OYL2ZQKQ1,failure,technical,468611.9,468611.9,100,,2023-09-29 04:31:03.734340,no,2023-09-29 04:31:03
DWOBIFOV9U,failure,technical,789316.63,789316.63,300,,2023-09-29 03:39:03.734356,no,2023-09-29 03:39:03
VV6ZUXP2JV,success,,454577.97,454577.97,000,Transaction Approved,2023-09-29 10:51:03.734370,no,2023-09-29 10:51:03
19PMP5X5PL,failure,business,572076.35,-320249.92,400,,2023-09-28 20:13:03.734386,yes,2023-09-28 20:13:03
O15CZW3U66,success,,598394.0,-250696.17,0,Transaction Approved,2023-09-29 07:31:03.734401,yes,2023-09-29 07:31:03
S579FS7WPD,success,,901101.82,901101.82,000,Transaction Approved,2023-09-29 06:17:03.734416,no,2023-09-29 06:17:03
AWGPS5X9HY,failure,technical,664958.18,-425056.04,300,,2023-09-28 16:56:03.734431,yes,2023-09-28 16:56:03
56WS1FA338,failure,business,107263.29,107263.29,600,,2023-09-28 15:59:03.734447,no,2023-09-28 15:59:03
L028H3MKWL,success,,194982.85,-78210.4,00,Transaction Approved,2023-09-28 17:49:03.734462,yes,2023-09-28 17:49:03
YHUS9AZ71I,success,,251901.06,251901.06,00,Transaction Approved,2023-09-29 10:08:03.734478,no,2023-09-29 10:08:03
048BIOY5FR,success,,962472.98,962472.98,00,Transaction Approved,2023-09-29 07:54:03.734492,no,2023-09-29 07:54:03
L8UZE31NP0,failure,technical,164202.92,164202.92,200,,2023-09-29 06:18:03.734507,no,2023-09-29 06:18:03
KYT3FAPMKG,success,,13354.42,13354.42,000,Transaction Approved,2023-09-29 01:20:03.734522,no,2023-09-29 01:20:03
0UNN7CNAFQ,failure,technical,677425.6,677425.6,300,,2023-09-29 06:55:03.734537,no,2023-09-29 06:55:03
5J8VIU8H73,failure,business,904460.46,904460.46,500,,2023-09-29 11:42:03.734552,no,2023-09-29 11:42:03
HQHAB2SZZW,failure,business,642253.13,642253.13,400,,2023-09-28 16:44:03.734567,no,2023-09-28 16:44:03
PVAYM3SCGG,success,,468331.55,468331.55,0,Transaction Approved,2023-09-28 21:06:03.734581,no,2023-09-28 21:06:03
5ZPWXZEU2M,failure,technical,236369.51,-124533.45,200,,2023-09-28 22:25:03.734597,yes,2023-09-28 22:25:03
3K50W0PH0H,success,,830988.62,830988.62,000,Transaction Approved,2023-09-29 07:30:03.734612,no,2023-09-29 07:30:03
XCT5B9U9RN,success,,407746.75,407746.75,00,Transaction Approved,2023-09-29 04:04:03.734626,no,2023-09-29 04:04:03
C568KS6PB4,failure,business,141684.94,-38859.14,500,,2023-09-28 12:32:03.734642,yes,2023-09-28 12:32:03
NGZ7HW33YD,success,,90928.04,-40018.04,000,Transaction Approved,2023-09-29 09:40:03.734657,yes,2023-09-29 09:40:03
ABX5II8Q7Z,failure,technical,227844.59,227844.59,200,,2023-09-29 00:24:03.734674,no,2023-09-29 00:24:03
2NGNSDFF07,failure,business,356135.45,-185159.16,400,,2023-09-29 09:23:03.734690,yes,2023-09-29 09:23:03
YRP7FHFMC9,success,,932724.97,-731365.78,000,Transaction Approved,2023-09-29 04:10:03.734705,yes,2023-09-29 04:10:03
0HVGZAHVUF,failure,technical,659172.66,659172.66,200,,2023-09-28 20:11:03.734722,no,2023-09-28 20:11:03
NM6V124AIT,failure,technical,121277.15,-97316.55,100,,2023-09-29 08:28:03.734739,yes,2023-09-29 08:28:03
3ZGZ9F3RPK,success,,572932.93,-247361.73,0,Transaction Approved,2023-09-29 11:43:03.734755,yes,2023-09-29 11:43:03
PEJ5VLYA5L,success,,481278.6,481278.6,000,Transaction Approved,2023-09-28 23:51:03.734770,no,2023-09-28 23:51:03
FUOK5TSH4Q,failure,technical,88262.63,88262.63,100,,2023-09-29 06:37:03.734785,no,2023-09-29 06:37:03
GOVHGSSW43,failure,technical,241948.84,-56311.64,300,,2023-09-28 22:53:03.734800,yes,2023-09-28 22:53:03
2L5EAC7N6Z,failure,business,131445.52,131445.52,600,,2023-09-28 19:39:03.734816,no,2023-09-28 19:39:03
OAOS0CQKR5,success,,362188.28,362188.28,0,Transaction Approved,2023-09-29 05:11:03.734831,no,2023-09-29 05:11:03
1T1H2EKSGG,failure,technical,641702.15,-215051.3,200,,2023-09-29 08:29:03.734846,yes,2023-09-29 08:29:03
TD07Z2ZL2V,success,,516692.26,-221324.64,0,Transaction Approved,2023-09-29 02:32:03.734861,yes,2023-09-29 02:32:03
DJPDQS9YS3,failure,technical,675182.2,-227169.0,200,,2023-09-29 12:07:03.734879,yes,2023-09-29 12:07:03
98P5N6D335,failure,business,690124.68,690124.68,600,,2023-09-28 14:35:03.734895,no,2023-09-28 14:35:03
UUV3SC1363,failure,business,94966.79,-44882.52,400,,2023-09-28 14:13:03.734911,yes,2023-09-28 14:13:03
OPATDGOUX3,success,,753287.4,-675065.08,0,Transaction Approved,2023-09-28 15:04:03.734926,yes,2023-09-28 15:04:03
3N0THTPGO5,failure,technical,988339.31,-791934.66,200,,2023-09-28 21:00:03.734943,yes,2023-09-28 21:00:03
1WOOCZ3GXK,failure,technical,671380.03,-531418.24,200,,2023-09-28 16:57:03.734961,yes,2023-09-28 16:57:03
6U2HNZI3ML,failure,technical,447378.61,-338098.43,300,,2023-09-29 09:14:03.734985,yes,2023-09-29 09:14:03
UJPIG4TSF2,failure,technical,700768.78,-613792.64,200,,2023-09-29 07:29:03.735003,yes,2023-09-29 07:29:03
IYDC0YK48L,failure,technical,409321.35,409321.35,100,,2023-09-29 10:47:03.735019,no,2023-09-29 10:47:03
IG11QG06I0,failure,business,814544.15,814544.15,400,,2023-09-28 15:33:03.735034,no,2023-09-28 15:33:03
P12C6O2Y98,success,,12225.36,12225.36,0,Transaction Approved,2023-09-28 16:45:03.735048,no,2023-09-28 16:45:03
1H60H2MQNC,success,,101643.73,-42517.02,0,Transaction Approved,2023-09-28 19:33:03.735063,yes,2023-09-28 19:33:03
FE8YQMXNLI,success,,981921.29,-346295.84,00,Transaction Approved,2023-09-28 21:11:03.735078,yes,2023-09-28 21:11:03
OIB6LE8RIF,failure,business,990855.56,990855.56,400,,2023-09-29 09:04:03.735095,no,2023-09-29 09:04:03
B0OJZ1L84H,success,,664912.05,-80621.76,0,Transaction Approved,2023-09-28 21:54:03.735109,yes,2023-09-28 21:54:03
B5T0CYSLXT,failure,business,624407.85,-539329.65,400,,2023-09-28 12:31:03.735125,yes,2023-09-28 12:31:03
UU5TLCI9SB,success,,894786.22,894786.22,00,Transaction Approved,2023-09-29 00:07:03.735140,no,2023-09-29 00:07:03
D8MGEUDK60,failure,technical,760462.94,-244895.59,300,,2023-09-29 03:50:03.735157,yes,2023-09-29 03:50:03
G4SJUP196L,failure,business,479722.93,479722.93,600,,2023-09-28 17:21:03.735173,no,2023-09-28 17:21:03
3C493Q1OVR,failure,technical,586472.72,586472.72,300,,2023-09-29 01:14:03.735188,no,2023-09-29 01:14:03
G4GXP3RI3D,success,,182765.85,182765.85,00,Transaction Approved,2023-09-29 06:08:03.735203,no,2023-09-29 06:08:03
QTWD3Z8DAQ,failure,technical,795003.28,795003.28,100,,2023-09-28 20:55:03.735219,no,2023-09-28 20:55:03
0ZX0D4WJBD,failure,business,117052.29,-86921.71,500,,2023-09-29 06:29:03.735239,yes,2023-09-29 06:29:03
6GUQSUYKGG,failure,business,501662.47,501662.47,400,,2023-09-28 20:13:03.735256,no,2023-09-28 20:13:03
QAQD8H6EV3,success,,778182.74,778182.74,0,Transaction Approved,2023-09-28 23:59:03.735270,no,2023-09-28 23:59:03
V6GCQYQ0FT,success,,695920.38,-333087.89,00,Transaction Approved,2023-09-29 01:02:03.735285,yes,2023-09-29 01:02:03
9LHSE1PK5X,success,,838609.56,838609.56,0,Transaction Approved,2023-09-29 04:13:03.735302,no,2023-09-29 04:13:03
TUJ20FTSC3,failure,technical,34773.51,-27378.79,300,,2023-09-29 05:13:03.735317,yes,2023-09-29 05:13:03
YHNIYSDYNJ,success,,648785.23,-430844.5,0,Transaction Approved,2023-09-29 11:28:03.735333,yes,2023-09-29 11:28:03
KQ33J88DCX,failure,business,243567.3,243567.3,600,,2023-09-28 14:08:03.735350,no,2023-09-28 14:08:03
THHRAU5VDO,failure,business,155489.64,-19187.88,400,,2023-09-28 18:17:03.735365,yes,2023-09-28 18:17:03
12DZYIWTHN,failure,business,593950.48,593950.48,400,,2023-09-28 19:07:03.735382,no,2023-09-28 19:07:03
55AF8FWBW0,success,,870491.59,-724971.28,0,Transaction Approved,2023-09-28 21:00:03.735396,yes,2023-09-28 21:00:03
AKNGT0RJW7,failure,technical,130120.33,-105078.21,200,,2023-09-29 05:21:03.735413,yes,2023-09-29 05:21:03
GY0KFHUDPD,success,,842416.43,842416.43,0,Transaction Approved,2023-09-29 08:48:03.735428,no,2023-09-29 08:48:03
XNVJXJYMSB,success,,230638.96,-142890.39,0,Transaction Approved,2023-09-29 04:49:03.735442,yes,2023-09-29 04:49:03
RTRWAAWIPE,success,,629236.81,629236.81,00,Transaction Approved,2023-09-29 05:25:03.735458,no,2023-09-29 05:25:03
RSSOT5ZL6R,failure,technical,996256.04,-649866.49,100,,2023-09-28 21:07:03.735474,yes,2023-09-28 21:07:03
EF03UGNBRX,success,,19098.13,19098.13,00,Transaction Approved,2023-09-28 23:00:03.735490,no,2023-09-28 23:00:03
LFZWQAK2QJ,failure,technical,394247.13,-57999.16,100,,2023-09-28 17:22:03.735505,yes,2023-09-28 17:22:03
0I0UMDVXCJ,success,,431782.56,431782.56,000,Transaction Approved,2023-09-29 09:43:03.735523,no,2023-09-29 09:43:03
8MRDVN33F7,failure,technical,909208.43,909208.43,100,,2023-09-29 09:13:03.735539,no,2023-09-29 09:13:03
EDXU9MO1LK,success,,489956.41,489956.41,0,Transaction Approved,2023-09-29 09:16:03.735553,no,2023-09-29 09:16:03
EOR8J6QHH3,success,,882818.94,-174978.97,0,Transaction Approved,2023-09-29 03:07:03.735568,yes,2023-09-29 03:07:03
ZN7E6U3ZN8,failure,business,243897.69,243897.69,400,,2023-09-28 12:37:03.735584,no,2023-09-28 12:37:03
642FBK0609,success,,520045.62,520045.62,000,Transaction Approved,2023-09-29 00:11:03.735598,no,2023-09-29 00:11:03
AM2Q1H8F72,success,,686309.27,-386588.61,000,Transaction Approved,2023-09-28 20:23:03.735612,yes,2023-09-28 20:23:03
PSVU3TUAQR,failure,business,980465.55,-836383.34,600,,2023-09-29 03:17:03.735628,yes,2023-09-29 03:17:03
XO07HQKTSK,success,,681447.54,-267846.82,000,Transaction Approved,2023-09-29 05:57:03.735644,yes,2023-09-29 05:57:03
OMZMLOYP83,success,,449037.45,-316990.47,00,Transaction Approved,2023-09-29 10:50:03.735659,yes,2023-09-29 10:50:03
COSV0C0IGE,success,,362454.22,-142583.34,000,Transaction Approved,2023-09-29 00:41:03.735674,yes,2023-09-29 00:41:03
6X31ZY6D2I,failure,business,276889.85,276889.85,600,,2023-09-28 14:15:03.735690,no,2023-09-28 14:15:03
2WG62J3GPP,success,,132697.66,132697.66,00,Transaction Approved,2023-09-28 16:49:03.735707,no,2023-09-28 16:49:03
1QGLVMEW59,failure,technical,493474.25,-242186.54,100,,2023-09-28 21:30:03.735722,yes,2023-09-28 21:30:03
U6VBKCXBB1,success,,540438.66,-231185.02,0,Transaction Approved,2023-09-28 17:54:03.735739,yes,2023-09-28 17:54:03
NX7QACJCNA,failure,technical,365074.0,-62556.53,200,,2023-09-28 21:34:03.735763,yes,2023-09-28 21:34:03
1IGN4T49WV,success,,982137.96,-465878.9,000,Transaction Approved,2023-09-28 20:15:03.735780,yes,2023-09-28 20:15:03
305MHJ9HH7,failure,business,932370.97,-835802.39,500,,2023-09-29 07:12:03.735796,yes,2023-09-29 07:12:03
R6IT9QWAAD,failure,business,149347.81,-23076.99,600,,2023-09-28 15:12:03.735812,yes,2023-09-28 15:12:03
VE6NIVSR05,success,,96417.52,-59297.74,0,Transaction Approved,2023-09-28 18:43:03.735827,yes,2023-09-28 18:43:03
QIIYO32B8B,failure,technical,114012.14,114012.14,300,,2023-09-28 19:19:03.735844,no,2023-09-28 19:19:03
DNVR5KW1KJ,success,,378252.96,378252.96,000,Transaction Approved,2023-09-29 04:00:03.735858,no,2023-09-29 04:00:03
RW1PHOTW21,failure,technical,58089.87,58089.87,100,,2023-09-28 23:20:03.735873,no,2023-09-28 23:20:03
GVGZ1JPY69,failure,business,709309.04,-126932.22,400,,2023-09-28 22:52:03.735889,yes,2023-09-28 22:52:03
SN44068XES,success,,50207.32,50207.32,000,Transaction Approved,2023-09-28 17:42:03.735904,no,2023-09-28 17:42:03
IC12WEQKV2,success,,188090.87,-56186.91,0,Transaction Approved,2023-09-29 11:18:03.735919,yes,2023-09-29 11:18:03
UFKT91B1AN,success,,684221.53,-368793.9,0,Transaction Approved,2023-09-29 10:44:03.735934,yes,2023-09-29 10:44:03
I0UPQWPCPZ,success,,993764.98,993764.98,000,Transaction Approved,2023-09-28 19:32:03.735950,no,2023-09-28 19:32:03
OW0G4QUR3V,success,,399184.82,399184.82,00,Transaction Approved,2023-09-29 04:51:03.735972,no,2023-09-29 04:51:03
8ATOFXOYTI,success,,377581.94,-94964.49,0,Transaction Approved,2023-09-29 10:33:03.735987,yes,2023-09-29 10:33:03
T9PR17GXWA,success,,255389.91,255389.91,000,Transaction Approved,2023-09-29 00:43:03.736003,no,2023-09-29 00:43:03
12YK4AV5LE,failure,business,470177.82,-107770.11,400,,2023-09-28 22:16:03.736018,yes,2023-09-28 22:16:03
0VCRCLGNWV,failure,technical,424258.19,-335054.84,300,,2023-09-29 09:16:03.736034,yes,2023-09-29 09:16:03
K3W4IQ9KGR,failure,business,986552.11,986552.11,400,,2023-09-29 06:51:03.736052,no,2023-09-29 06:51:03
NV29JLSYM0,success,,957990.98,-427768.62,000,Transaction Approved,2023-09-29 00:26:03.736066,yes,2023-09-29 00:26:03
PJ82JFQARK,failure,business,648653.3,648653.3,500,,2023-09-28 16:05:03.736083,no,2023-09-28 16:05:03
TE5UECPQ2P,failure,business,363858.99,363858.99,600,,2023-09-28 21:21:03.736098,no,2023-09-28 21:21:03
S66JCQTP63,success,,532577.78,532577.78,0,Transaction Approved,2023-09-29 08:03:03.736112,no,2023-09-29 08:03:03
NG4292N2YD,success,,151594.83,-133109.31,000,Transaction Approved,2023-09-28 16:51:03.736127,yes,2023-09-28 16:51:03
EJB5DEWKR8,failure,technical,667171.89,-135776.88,200,,2023-09-29 09:39:03.736143,yes,2023-09-29 09:39:03
P67TZMVLVA,failure,technical,494675.9,-111464.56,300,,2023-09-29 07:52:03.736159,yes,2023-09-29 07:52:03
C1Z60HMVDI,failure,technical,267451.54,267451.54,200,,2023-09-28 23:41:03.736176,no,2023-09-28 23:41:03
SFOYMO8QEP,success,,427577.83,427577.83,0,Transaction Approved,2023-09-28 19:48:03.736190,no,2023-09-28 19:48:03
95UXWMQ4XL,success,,865519.23,-99356.9,000,Transaction Approved,2023-09-28 14:02:03.736204,yes,2023-09-28 14:02:03
H42VXE3FZD,success,,763784.03,-675782.41,00,Transaction Approved,2023-09-29 09:09:03.736219,yes,2023-09-29 09:09:03
ZMK4EGV0VR,failure,technical,304271.65,304271.65,100,,2023-09-28 14:46:03.736249,no,2023-09-28 14:46:03
Z43WV4QB4U,success,,529125.35,529125.35,0,Transaction Approved,2023-09-29 09:08:03.736264,no,2023-09-29 09:08:03
STSIQ8P13N,failure,technical,246389.89,246389.89,200,,2023-09-29 10:02:03.736279,no,2023-09-29 10:02:03
FPG29RE7KE,failure,technical,814151.34,-270294.15,200,,2023-09-28 18:04:03.736295,yes,2023-09-28 18:04:03
MJOR8N9QGX,success,,399479.41,-322655.76,000,Transaction Approved,2023-09-28 13:15:03.736310,yes,2023-09-28 13:15:03
HNKP9NIF5C,success,,815630.82,-190354.46,0,Transaction Approved,2023-09-28 21:58:03.736325,yes,2023-09-28 21:58:03
O6X729TUON,failure,technical,216015.26,216015.26,300,,2023-09-29 08:15:03.736341,no,2023-09-29 08:15:03
1T06RE9YVL,success,,499987.42,-443804.29,0,Transaction Approved,2023-09-29 04:52:03.736355,yes,2023-09-29 04:52:03
LNZ8TS01YZ,failure,technical,821529.63,-530539.38,200,,2023-09-29 06:11:03.736371,yes,2023-09-29 06:11:03
9ROWRV1KZO,failure,business,359582.52,359582.52,600,,2023-09-29 11:26:03.736388,no,2023-09-29 11:26:03
Y3WHKLXDLF,success,,505010.66,-94098.05,00,Transaction Approved,2023-09-28 17:07:03.736403,yes,2023-09-28 17:07:03
5J4J0HDB6L,success,,268873.16,268873.16,00,Transaction Approved,2023-09-28 15:35:03.736418,no,2023-09-28 15:35:03
IO2B66656P,failure,business,637473.77,637473.77,400,,2023-09-29 05:46:03.736433,no,2023-09-29 05:46:03
QXHAMAX4ID,success,,456828.65,-154592.5,0,Transaction Approved,2023-09-29 08:00:03.736449,yes,2023-09-29 08:00:03
L9E8O1XJAQ,success,,479542.37,-129032.53,00,Transaction Approved,2023-09-28 18:41:03.736463,yes,2023-09-28 18:41:03
V6UBU1XDWO,success,,962772.55,-208264.76,0,Transaction Approved,2023-09-29 08:42:03.736478,yes,2023-09-29 08:42:03
3XM8FDMZWN,failure,business,474661.7,474661.7,500,,2023-09-28 13:46:03.736494,no,2023-09-28 13:46:03
J1J835AMBB,failure,technical,429769.22,-159231.94,300,,2023-09-28 12:41:03.736510,yes,2023-09-28 12:41:03
AF551GPXC6,success,,244410.12,244410.12,00,Transaction Approved,2023-09-29 04:21:03.736525,no,2023-09-29 04:21:03
6QVGEYDLB9,success,,90736.3,90736.3,000,Transaction Approved,2023-09-29 04:13:03.736539,no,2023-09-29 04:13:03
JT0HK42RK2,failure,technical,992750.71,-223020.81,200,,2023-09-29 04:40:03.736554,yes,2023-09-29 04:40:03
0USV46U4UG,failure,business,474198.19,474198.19,400,,2023-09-28 22:07:03.736570,no,2023-09-28 22:07:03
YO2D1GWD8U,success,,501634.4,501634.4,0,Transaction Approved,2023-09-28 19:26:03.736584,no,2023-09-28 19:26:03
6X044ZXLU5,failure,business,63868.82,63868.82,400,,2023-09-28 14:14:03.736600,no,2023-09-28 14:14:03
D5234JAHVM,failure,business,665258.08,-558857.42,500,,2023-09-29 08:59:03.736615,yes,2023-09-29 08:59:03
YE9U70OTUO,failure,technical,532166.11,-402459.81,100,,2023-09-29 02:05:03.736630,yes,2023-09-29 02:05:03
HOGXI8X1IK,failure,business,379867.45,379867.45,500,,2023-09-29 11:43:03.736647,no,2023-09-29 11:43:03
VCF6WP21ZH,success,,788379.82,-325229.12,00,Transaction Approved,2023-09-29 11:50:03.736661,yes,2023-09-29 11:50:03
ZSKIQOYSQF,failure,technical,537669.34,537669.34,200,,2023-09-28 19:09:03.736678,no,2023-09-28 19:09:03
5OEFKZJ2XT,success,,138656.1,-56648.22,000,Transaction Approved,2023-09-28 15:17:03.736692,yes,2023-09-28 15:17:03
UUNP39L2MP,success,,316193.14,316193.14,0,Transaction Approved,2023-09-28 16:16:03.736707,no,2023-09-28 16:16:03
0HA0NZ2VYI,failure,technical,657826.53,657826.53,200,,2023-09-28 17:28:03.736722,no,2023-09-28 17:28:03
7ZPFSQ918L,success,,711917.04,711917.04,00,Transaction Approved,2023-09-28 19:53:03.736738,no,2023-09-28 19:53:03
K2WR261MMG,failure,technical,141433.38,141433.38,200,,2023-09-28 14:49:03.736755,no,2023-09-28 14:49:03
V4LOGCAHAS,failure,business,196528.07,-118431.04,400,,2023-09-29 09:10:03.736770,yes,2023-09-29 09:10:03
9WV96CPHAR,failure,business,259721.83,-197526.3,500,,2023-09-29 07:07:03.736786,yes,2023-09-29 07:07:03
ONBTWLVIRV,success,,824753.14,824753.14,0,Transaction Approved,2023-09-28 19:28:03.736802,no,2023-09-28 19:28:03
U0QCMF4YXJ,success,,312144.13,312144.13,000,Transaction Approved,2023-09-29 08:00:03.736816,no,2023-09-29 08:00:03
AD1NJKM50O,success,,597280.15,-74523.55,0,Transaction Approved,2023-09-28 23:40:03.736830,yes,2023-09-28 23:40:03
0KF3VN9958,success,,3331.31,3331.31,0,Transaction Approved,2023-09-28 15:56:03.736846,no,2023-09-28 15:56:03
BGJHZDLS1C,success,,636892.73,636892.73,000,Transaction Approved,2023-09-28 22:44:03.736859,no,2023-09-28 22:44:03
02PDO1JOML,success,,678360.07,-267130.3,0,Transaction Approved,2023-09-29 03:01:03.736874,yes,2023-09-29 03:01:03
V5K0WA2UPW,success,,693584.45,-426068.79,000,Transaction Approved,2023-09-28 12:45:03.736889,yes,2023-09-28 12:45:03
N3GJL53YVO,failure,technical,629750.56,-355823.36,100,,2023-09-28 19:18:03.736906,yes,2023-09-28 19:18:03
